id,oai_id,value,order,file,verified,entry_type,has_attach,link_to_content
14286,oai:www.wbc.poznan.pl:50756,gdzie mieszka przestępca,other_page,0581.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50756
14287,oai:www.wbc.poznan.pl:61288,uśmiech poranny (rubryka),other_page,0319_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61288
14288,oai:www.wbc.poznan.pl:61288,urodziny króla Piotra Jugosławiańskiego (ilustracja),other_page,0319_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61288
14289,oai:www.wbc.poznan.pl:51142,prawdziwy rosjanin nienawidzi żydów,other_page,0590.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51142
14290,oai:www.wbc.poznan.pl:51142,anglia przygotowuje plan obrony,other_page,0590.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51142
14291,oai:www.wbc.poznan.pl:51142,żydzi i komuniści,other_page,0590.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51142
14292,oai:www.wbc.poznan.pl:51142,stosunki polsko - litewskie,other_page,0590.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51142
14293,oai:www.wbc.poznan.pl:51142,stalin i żydzi,other_page,0590.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51142
14294,oai:www.wbc.poznan.pl:51142,bombardowanie kremla,other_page,0590.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51142
14295,oai:www.wbc.poznan.pl:51142,przygotowania do wojny,other_page,0590.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51142
14296,oai:www.wbc.poznan.pl:73468,komisje cennikowe,other_page,479_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73468
14297,oai:www.wbc.poznan.pl:50802,stosunki polsko - litewskie,other_page,0146.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50802
14298,oai:www.wbc.poznan.pl:50802,witamina C,other_page,0146.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50802
14299,oai:www.wbc.poznan.pl:50802,wybory samorządowe,other_page,0146.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50802
14300,oai:www.wbc.poznan.pl:50802,milioner z kanady,other_page,0146.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50802
14302,oai:www.wbc.poznan.pl:61420,testament Piłsudskiego,first_page,0681_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61420
14303,oai:www.wbc.poznan.pl:73479,żona Marszałka Piłsudskiego,other_page,539_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73479
14304,oai:www.wbc.poznan.pl:73479,krew i piwo,other_page,539_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73479
14305,oai:www.wbc.poznan.pl:73479,dom dziecka w wyrzysku,other_page,539_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73479
14306,oai:www.wbc.poznan.pl:50793,dar dla kanady,first_page,0643.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50793
14307,oai:www.wbc.poznan.pl:51048,modernizacja polskich samolotów,other_page,0506.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51048
14308,oai:www.wbc.poznan.pl:51048,pani pustynnych szlaków (powieść),other_page,0506.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51048
14309,oai:www.wbc.poznan.pl:51048,samobójstwo w londynie,other_page,0506.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51048
14310,oai:www.wbc.poznan.pl:51048,chińska Joanna d'arc,other_page,0506.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51048
14311,oai:www.wbc.poznan.pl:74125,hitler w gdańsku,other_page,0911_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/74125
14312,oai:www.wbc.poznan.pl:74125,boycott german goods,other_page,0911_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74125
14313,oai:www.wbc.poznan.pl:74125,thetis,other_page,0911_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/74125
14314,oai:www.wbc.poznan.pl:74125,Europa w obliczu wojny,other_page,0911_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/74125
14315,oai:www.wbc.poznan.pl:73474,zajęcie zaolzia,other_page,507_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73474
14316,oai:www.wbc.poznan.pl:73474,autonomia słowacji,other_page,507_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73474
14317,oai:www.wbc.poznan.pl:73474,żydzi wrogami faszyzmu,other_page,507_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73474
14318,oai:www.wbc.poznan.pl:66926,napad bandy hitlerowców,other_page,0607_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/66926
14319,oai:www.wbc.poznan.pl:66926,500km psim zaprzęgiem,other_page,0607_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/66926
14320,oai:www.wbc.poznan.pl:46997,port gdyński na ukończeniu,first_page,0681.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46997
14321,oai:www.wbc.poznan.pl:46997,polscy koloniści w peru,first_page,0681.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46997
14322,oai:www.wbc.poznan.pl:47059,niewolnica maharadży (powieść),other_page,0745.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47059
14323,oai:www.wbc.poznan.pl:47059,nowy senat,other_page,0745.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47059
14325,oai:www.wbc.poznan.pl:50744,święta na wesoło,other_page,0520.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50744
14326,oai:www.wbc.poznan.pl:50593,jak rosła liczba radiosłuchaczy w polsce,other_page,0049.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50593
14327,oai:www.wbc.poznan.pl:50593,z życia wielkopolski (rubryka),other_page,0049.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50593
14328,oai:www.wbc.poznan.pl:50593,kobiety zbytku (powieść),other_page,0049.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50593
14329,oai:www.wbc.poznan.pl:46973,atleta szuka klucza (ilustracja),other_page,0617.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46973
14330,oai:www.wbc.poznan.pl:46973,dobre rady pani Zofii (rubryka),other_page,0617.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46973
14331,oai:www.wbc.poznan.pl:46973,konsekwentny (żart),other_page,0617.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46973
14332,oai:www.wbc.poznan.pl:46973,porwanie dzieci,other_page,0617.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46973
14333,oai:www.wbc.poznan.pl:46973,tragedia hamraha,other_page,0617.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46973
14334,oai:www.wbc.poznan.pl:50795,jak kobiety robiły wybory?,other_page,0656.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50795
14335,oai:www.wbc.poznan.pl:50852,czarowna bajka (nowela),other_page,0761.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50852
14336,oai:www.wbc.poznan.pl:61274,arabowie w jerozolimie,first_page,0235_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61274
14337,oai:www.wbc.poznan.pl:61274,stosunki chiny - japonia,first_page,0235_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/61274
14338,oai:www.wbc.poznan.pl:73466,śląsk cieszyński,other_page,472_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73466
14340,oai:www.wbc.poznan.pl:73466,czesi opuszczają sudety,other_page,472_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73466
14341,oai:www.wbc.poznan.pl:73466,mussolini (ilustracja),other_page,472_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73466
14342,oai:www.wbc.poznan.pl:73466,szarańcza zatrzymała pociąg,other_page,472_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73466
14343,oai:www.wbc.poznan.pl:73466,zakazana strefa dla samolotów (lotnictwo),other_page,472_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73466
14344,oai:www.wbc.poznan.pl:73965,Jens Peter Mueller,other_page,707_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73965
14345,oai:www.wbc.poznan.pl:73965,przesiedlenia żydów niemieckich,other_page,707_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73965
14346,oai:www.wbc.poznan.pl:73468,rudy w małżeństwie,other_page,476_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73468
14347,oai:www.wbc.poznan.pl:50826,autorytet piłsudskiego,last_page,0251.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50826
14348,oai:www.wbc.poznan.pl:47051,pochowanie w letargu,first_page,0699.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47051
14349,oai:www.wbc.poznan.pl:47631,kult piłsudskiego,first_page,1203.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47631
14350,oai:www.wbc.poznan.pl:50796,kult piłsudskiego,last_page,0666.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50796
14351,oai:www.wbc.poznan.pl:51222,kobieta dyrektorem,other_page,0631.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51222
14352,oai:www.wbc.poznan.pl:51092,"na plażę, do kąpieli (reklama)",last_page,0900.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51092
14353,oai:www.wbc.poznan.pl:51092,antoni białek (reklama),last_page,0900.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51092
14354,oai:www.wbc.poznan.pl:50702,odpowiedzi redakcji (rubryka),other_page,0366.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50702
14355,oai:www.wbc.poznan.pl:50702,żydzi w polsce,other_page,0366.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50702
14356,oai:www.wbc.poznan.pl:50702,zaginiony karykaturzysta,other_page,0366.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50702
14360,oai:www.wbc.poznan.pl:73359,lotnictwo,other_page,279_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73359
14361,oai:www.wbc.poznan.pl:73359,dolina chochołowska,other_page,279_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73359
14362,oai:www.wbc.poznan.pl:46603,szynka w puszce (reklama),last_page,0012.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46603
14363,oai:www.wbc.poznan.pl:46603,co nam gwiazdy wróżą (rubryka),last_page,0012.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46603
14364,oai:www.wbc.poznan.pl:46603,zabawy (rubryka),last_page,0012.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46603
14365,oai:www.wbc.poznan.pl:46603,oszuści lata 30te,last_page,0012.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46603
14366,oai:www.wbc.poznan.pl:47623,kryminalny inowrocław,other_page,1159.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47623
14367,oai:www.wbc.poznan.pl:47623,niewolnica maharadży (powieść),other_page,1159.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47623
14368,oai:www.wbc.poznan.pl:47623,Gdynia,other_page,1159.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47623
14369,oai:www.wbc.poznan.pl:50590,historie kryminalne,other_page,0024.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50590
14370,oai:www.wbc.poznan.pl:50590,poznański złodziej,other_page,0024.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50590
14371,oai:www.wbc.poznan.pl:50590,pomnik piłsudskiego,other_page,0024.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50590
14372,oai:www.wbc.poznan.pl:50590,Poznań - polski wersal zachodu,other_page,0024.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50590
14373,oai:www.wbc.poznan.pl:46694,proces Wyrembka (kryminalny Poznań),other_page,0196.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46694
14374,oai:www.wbc.poznan.pl:46694,paderewski,other_page,0196.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46694
14375,oai:www.wbc.poznan.pl:46694,Niemcy na targach poznańskich,other_page,0196.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46694
14376,oai:www.wbc.poznan.pl:50698,Żydzi w Kijowie,other_page,0340.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50698
14377,oai:www.wbc.poznan.pl:50698,młodzi politycy polscy,other_page,0340.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50698
14378,oai:www.wbc.poznan.pl:50698,kot o siedmiu ogonach,other_page,0340.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50698
14379,oai:www.wbc.poznan.pl:50698,chłosta,other_page,0340.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50698
14380,oai:www.wbc.poznan.pl:50698,klub niebieskich pająków (nowela),other_page,0340.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50698
14381,oai:www.wbc.poznan.pl:50698,artur czajczyński (autor),other_page,0340.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50698
14382,oai:www.wbc.poznan.pl:46916,niemiecka dyplomacja,first_page,0447.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46916
14383,oai:www.wbc.poznan.pl:46916,stosunki międzynarodowe,first_page,0447.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46916
14384,oai:www.wbc.poznan.pl:46916,kult piłsudskiego,first_page,0447.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46916
14388,oai:www.wbc.poznan.pl:50821,giełda,other_page,0238.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50821
14389,oai:www.wbc.poznan.pl:61461,josephine baker,other_page,0796_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/61461
14390,oai:www.wbc.poznan.pl:51673,polacy w liberii,other_page,0172.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51673
14391,oai:www.wbc.poznan.pl:51673,polski kolonializm,other_page,0172.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51673
14392,oai:www.wbc.poznan.pl:51058,josephine baker,other_page,0527.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14393,oai:www.wbc.poznan.pl:51273,josephine baker,first_page,0696.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51273
14394,oai:www.wbc.poznan.pl:51273,stosunki polsko - rumuńskie,first_page,0696.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51273
14395,oai:www.wbc.poznan.pl:47090,kult piłsudskiego,first_page,0777.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47090
14396,oai:www.wbc.poznan.pl:47090,przemówienie marszałka Piłsudskiego,first_page,0777.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47090
14397,oai:www.wbc.poznan.pl:47090,uciekł do polski się najeść,first_page,0777.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47090
14398,oai:www.wbc.poznan.pl:47090,stosunki polsko - gdańskie,first_page,0777.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47090
14403,oai:www.wbc.poznan.pl:51222,Bernardyny w alpach,other_page,0631.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51222
14405,oai:www.wbc.poznan.pl:51222,jan kiepura,other_page,0631.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51222
14406,oai:www.wbc.poznan.pl:51222,josephine baker,other_page,0631.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51222
14407,oai:www.wbc.poznan.pl:51222,amelia earhardt,other_page,0631.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51222
14408,oai:www.wbc.poznan.pl:51222,pani pustynnych szlaków (powieść),other_page,0631.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51222
14409,oai:www.wbc.poznan.pl:51222,balsamiczna sól do nóg (reklama),other_page,0631.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51222
14411,oai:www.wbc.poznan.pl:62232,josephine baker,other_page,0016_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/62232
14412,oai:www.wbc.poznan.pl:62232,anschluss,other_page,0016_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/62232
14414,oai:www.wbc.poznan.pl:62232,podwójne życie głośnego chirurga,other_page,0016_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/62232
14415,oai:www.wbc.poznan.pl:73522,said foady,last_page,552_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73522
14417,oai:www.wbc.poznan.pl:73522,śmiertelny skok,last_page,552_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73522
14420,oai:www.wbc.poznan.pl:73522,wyścigi konne w Poznaniu,last_page,552_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73522
14424,oai:www.wbc.poznan.pl:61336,kałamajski (reklama),last_page,0560_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61336
14427,oai:www.wbc.poznan.pl:61336,banaś (reklama),last_page,0560_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61336
14428,oai:www.wbc.poznan.pl:61336,futra schultz (reklama),last_page,0560_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61336
14438,oai:www.wbc.poznan.pl:74071,pogotowie ratunkowe (rubryka),last_page,0848_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74071
14439,oai:www.wbc.poznan.pl:74071,z teczki policjanta (rubryka),last_page,0848_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74071
14441,oai:www.wbc.poznan.pl:74071,z ekranu (rubryka),last_page,0848_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/74071
14451,oai:www.wbc.poznan.pl:51640,walka z kurzem,other_page,0103.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51640
14461,oai:www.wbc.poznan.pl:47691,uprowadzenie z seraju (reklama),other_page,1398.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47691
14465,oai:www.wbc.poznan.pl:47691,ochrona danych osobowych,other_page,1398.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47691
14483,oai:www.wbc.poznan.pl:46944,niewolnica maharadży (powieść),other_page,0529.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46944
14484,oai:www.wbc.poznan.pl:46944,podróż dookoła Polski,other_page,0528.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46944
14485,oai:www.wbc.poznan.pl:46944,zawody marszowe,last_page,0530.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46944
14486,oai:www.wbc.poznan.pl:46944,lekkoatletyka,last_page,0530.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46944
14487,oai:www.wbc.poznan.pl:46944,ciekawe audycje w rozgłośni poznańskiej (rubryka),last_page,0530.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46944
14493,oai:www.wbc.poznan.pl:46944,amerykański hitler w sutannie,other_page,0526.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46944
14494,oai:www.wbc.poznan.pl:46944,na poznańskim forcie (powieść),other_page,0526.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46944
14495,oai:www.wbc.poznan.pl:74166,said foady,other_page,1018_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74166
14496,oai:www.wbc.poznan.pl:62770,said foady,last_page,0320_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/62770
14497,oai:www.wbc.poznan.pl:50738,said foady,other_page,0492.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50738
14498,oai:www.wbc.poznan.pl:46128,osobiste (rubryka),other_page,007.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46128
14499,oai:www.wbc.poznan.pl:50610,kałamajski (reklama),last_page,0152.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50610
14500,oai:www.wbc.poznan.pl:51058,greta garbo,other_page,0533.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14501,oai:www.wbc.poznan.pl:51058,pani pustynnych szlaków (powieść),other_page,0533.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14502,oai:www.wbc.poznan.pl:51058,wojciech kossak,other_page,0533.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14503,oai:www.wbc.poznan.pl:51058,zruszczenie szlachty na podolu,other_page,0533.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14504,oai:www.wbc.poznan.pl:51058,balon stratosferyczny,other_page,0533.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14505,oai:www.wbc.poznan.pl:51058,Gdańsk,other_page,0529.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14506,oai:www.wbc.poznan.pl:51058,wielkanoc,first_page,0523.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14507,oai:www.wbc.poznan.pl:51058,słoń polewaczka (humor),other_page,0528.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14508,oai:www.wbc.poznan.pl:51058,krew z nosa (humor),other_page,0528.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14509,oai:www.wbc.poznan.pl:51058,humor - angedoty - fraszki (rubryka),other_page,0528.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14510,oai:www.wbc.poznan.pl:51058,helena modrzejewska,other_page,0524.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14511,oai:www.wbc.poznan.pl:51058,zmartwychwstała dusza (nowela),other_page,0524.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14514,oai:www.wbc.poznan.pl:51058,poznańskie zoo,last_page,0534.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14515,oai:www.wbc.poznan.pl:51058,Dalki koło Gniezna,last_page,0534.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14519,oai:www.wbc.poznan.pl:51058,Kiekrz,last_page,0534.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14529,oai:www.wbc.poznan.pl:51058,wiadomości z regionu (rubryka),other_page,0532.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
14533,oai:www.wbc.poznan.pl:50727,łuna nad madrytem (nowela),other_page,0052.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
14534,oai:www.wbc.poznan.pl:50727,kto wygrał na loterii (rubryka),last_page,0053.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
14535,oai:www.wbc.poznan.pl:50727,radio (rubryka),last_page,0053.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
14538,oai:www.wbc.poznan.pl:50727,ceny na targach (rubryka),last_page,0053.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
14539,oai:www.wbc.poznan.pl:50727,uśmiech poranny (rubryka),last_page,0053.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
14540,oai:www.wbc.poznan.pl:50727,polski boks,other_page,0049.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
14542,oai:www.wbc.poznan.pl:50727,piece (reklama),other_page,0049.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
14543,oai:www.wbc.poznan.pl:50727,fonoradio (reklama),other_page,0049.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
14551,oai:www.wbc.poznan.pl:50806,wielkopolska letniskiem,other_page,0165.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50806
14552,oai:www.wbc.poznan.pl:50806,getto ławkowe - antysemityzm,other_page,0165.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50806
14553,oai:www.wbc.poznan.pl:50806,klub przystojnych mężczyzn,other_page,0164.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50806
14554,oai:www.wbc.poznan.pl:50806,gangster amerykański w warszawie,other_page,0164.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50806
14555,oai:www.wbc.poznan.pl:50806,kto będzie robić cocktaile w genewie,other_page,0164.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50806
14556,oai:www.wbc.poznan.pl:50806,żywcem pogrzebany,other_page,0164.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50806
14558,oai:www.wbc.poznan.pl:50806,upiory w el-kad (powieść),other_page,0164.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50806
